CustomerId,Surname,Age,GenderID,EstimatedSalary,GeographyID,Bank DOJ
15621611,Gibson,55,1,121207.66,3,06-12-2016
15783752,Lindsay,29,1,102930.46,3,05-12-2019
15709474,Macnamara,57,2,65121.63,3,17-11-2018
15701280,Romano,24,1,78498.04,1,12-05-2019
15671104,Aksakova,43,1,104769.96,2,24-09-2016
15796434,Farnsworth,28,1,96498.14,1,01-01-2017
15781505,Giordano,20,1,38691.34,1,06-10-2017
15625819,Arnold,38,2,164804.02,1,20-11-2017
15753174,Thompson,37,1,104152.65,3,09-12-2017
15654067,Koch,29,2,88866.92,2,02-09-2018
15724719,Jones,22,2,129890.94,1,18-01-2019
15624695,Otitodilinna,72,2,179258.67,2,16-06-2019
15718216,Fleetwood-Smith,43,1,72051.44,2,18-09-2019
15586300,Chinonyelum,66,1,74580.8,1,29-09-2019
15783349,Montague,39,1,123995.15,2,26-09-2017
15725767,Milani,23,1,38960.59,1,02-11-2019
15791925,Palermo,29,1,94951.27,1,07-04-2017
15793585,Anderson,35,1,56642.97,1,24-12-2017
15576641,Crawford,40,1,50783.1,3,23-04-2019
15749519,Lin,38,1,9149.96,1,19-06-2019
15684960,Yewen,46,2,21006.1,1,30-08-2018
15591286,Simmons,49,2,33759.41,3,01-01-2019
15668323,Mbadiwe,41,2,196622.28,1,16-08-2016
15608528,Munro,68,2,176353.87,1,07-12-2019
15645184,Graham,29,1,176943.59,1,10-04-2017
15702566,Lombardo,26,1,177966.24,2,28-06-2017
15660840,Kalinin,30,1,162198.32,1,28-10-2018
15750811,Woodward,44,1,197643.24,3,06-11-2018
15733842,Pirozzi,24,2,60420.07,1,15-05-2019
15581526,Iweobiegbulam,41,1,70550,1,30-10-2019
15662751,Piazza,40,2,198798.44,3,11-11-2019
15684319,Baranova,37,2,126310.39,3,11-09-2019
15702190,Fan,43,1,64515.5,2,29-05-2018
15588517,Sun,38,1,158580.05,1,26-02-2019
15801863,Marino,32,2,129353.21,1,01-12-2018
15584271,Donaldson,59,1,137273.97,1,30-12-2018
15700366,Burton,39,1,171575.54,1,06-06-2016
15804038,Quinn,44,1,96528,1,01-06-2017
15720820,Sabbatini,24,2,64421.02,3,05-11-2016
15743759,Brooks,39,1,158444.61,1,02-05-2016
15749947,Black,44,2,66548.58,1,10-11-2016
15670496,Schwartz,27,2,108008.05,2,24-05-2018
15746664,Ts'ui,20,1,128268.39,2,13-01-2018
15745533,Sargent,63,2,37464,1,10-07-2018
15761497,Udinesi,48,2,157381.14,2,06-01-2019
15628600,Lee,31,2,194257.11,3,20-09-2019
15627002,Taylor,38,1,139059.05,1,04-01-2017
15614635,Kepley,52,1,40893.61,1,28-08-2018
15731281,Ozuluonye,35,2,40261.49,3,14-09-2019
15814022,Lassetter,26,2,46203.31,1,11-09-2017
15659194,Mishina,30,1,13126.9,1,21-11-2016
15745030,Trevisano,41,1,165675.01,3,04-06-2018
15691817,Iloerika,44,2,5459.07,2,19-09-2019
15707488,Tan,27,2,131919.48,1,17-05-2017
15784700,Chikelu,31,1,182372.35,1,01-09-2019
15710397,Lin,26,1,147600.54,1,06-12-2019
15687648,Nicholson,28,1,92865.41,1,23-12-2016
15732281,Ugoji,34,1,67142.97,3,29-04-2019
15607230,Michel,33,1,65611.01,3,12-12-2018
15567630,Bruce,40,1,138564.48,3,05-10-2017
15587507,Feng,47,1,187391.02,1,24-03-2016
15733904,McDonald,32,1,33656.35,1,01-10-2019
15709511,Watt,43,1,100618.17,1,14-11-2019
15579616,Goodwin,42,2,198134.9,1,12-08-2017
15694852,Arcuri,29,1,50368.87,1,15-06-2018
15589924,Rapuluolisa,40,2,108787,2,06-09-2018
15799300,Kao,31,1,33099.41,3,27-03-2019
15731330,Tsui,40,2,124550.88,2,31-10-2019
15694129,Summers,28,2,5159.21,3,29-11-2019
15620372,Cross,31,1,48228.1,2,27-03-2017
15744622,Osorio,32,1,108798.36,1,14-10-2016
15799815,Bobrov,23,2,21085.12,3,17-05-2016
15759250,Barnett,51,1,28922.25,3,28-12-2019
15732643,Pike,53,2,62514.65,2,31-10-2017
15690540,Gearheart,41,2,177506.66,2,08-05-2016
15803078,Bruno,38,2,90605.05,2,07-02-2019
15652180,Egobudike,30,1,132029.95,1,21-06-2018
15741195,Okechukwu,19,1,176903.35,2,22-11-2019
15743490,Zikoranachidimma,56,2,29239.29,3,22-03-2017
15575510,Milanesi,32,2,153662.88,1,19-08-2019
15732610,Ahern,28,2,154389.18,1,04-12-2016
15602909,Dickson,41,2,166224.39,2,27-02-2018
15734058,Anayochukwu,32,1,21646.2,3,10-09-2016
15801788,McDonald,29,2,171037.63,3,15-05-2017
15702462,Fiorentini,44,2,112649.22,2,02-10-2019
15683416,Russo,51,1,193014.26,3,23-12-2019
15794187,Young,36,1,118120.88,1,03-12-2016
15792989,Bianchi,71,2,25650.04,1,12-09-2017
15613734,Fallaci,33,2,113048.79,1,04-09-2018
15606177,Crawford,39,1,87372.49,1,22-12-2018
15636700,Marsh,39,1,146651.99,1,22-03-2019
15645766,Kosisochukwu,25,1,8227.91,2,18-03-2019
15671345,Piccio,42,2,57034.35,2,19-08-2016
15652469,Nevels,27,1,93003.21,1,06-11-2016
15749638,Kaodilinakachukwu,51,2,165574.54,1,19-09-2017
15728706,Amaechi,49,2,13566.48,1,19-10-2019
15735439,P'an,31,2,82796.29,2,17-11-2016
15778696,Ikemefuna,36,2,119830.08,2,18-06-2018
15624744,Tai,42,1,72155.85,3,11-12-2017
15584338,Winn,40,2,62762.12,1,08-09-2017
15726178,Hardy,48,2,183235.33,2,03-10-2016
15794939,Chiu,72,2,105206.48,1,13-11-2019
15788068,Lopez,45,1,22512.44,3,12-02-2019
15572956,Steen,36,1,122305.91,1,09-10-2017
15780386,Ferri,40,1,173617.09,2,23-03-2019
15791114,Yegorova,37,1,160670.37,1,15-05-2019
15708046,Knowles,31,1,158958.9,2,16-08-2017
15719779,May,25,1,93073.04,3,18-03-2018
15591550,Bianchi,36,1,67238.01,2,02-06-2017
15639368,Pipes,25,1,172576.56,1,11-08-2016
15699830,Doherty,40,2,122580.48,1,28-01-2018
15569264,Yobanna,32,1,149043.78,1,13-03-2018
15595158,Hsu,31,1,105218.45,3,13-07-2018
15599126,Russell,43,2,78463.99,1,22-07-2018
15650575,Payne,59,2,160849.43,2,01-08-2018
15641490,Windsor,25,2,87834.24,3,23-08-2016
15680234,Bray,27,1,166317.71,3,29-12-2017
15592230,Seleznyov,41,1,137309.06,1,11-09-2019
15626212,Wark,29,1,166984.44,1,16-11-2019
15700627,Y?,46,2,166996.46,3,29-09-2017
15782641,Brown,29,2,188022.44,2,11-10-2019
15784445,Huang,33,1,194467.23,2,15-12-2019
15813681,Zito,24,1,125449.47,3,03-12-2016
15596649,Bailey,39,2,137452.57,1,15-09-2019
15700460,Allnutt,55,2,123475.88,1,19-03-2016
15724076,Christie,57,2,38941.44,2,26-10-2019
15784000,Pope,34,2,177852.57,3,10-12-2016
15733966,Johnstone,55,2,31532.96,3,12-05-2017
15612667,Bird,42,1,136377.21,2,29-09-2017
15654025,Jones,51,2,130541.1,1,19-03-2018
15589431,Pedder,47,1,65636.92,3,21-10-2018
15578238,Calabrese,47,1,193305.35,1,31-03-2019
15566269,Chialuka,25,1,47307.9,1,06-12-2019
15639217,McKenzie,34,1,100809.99,1,01-12-2016
15688644,Holloway,31,1,109145.2,1,26-09-2017
15662426,Tang,32,1,91167.19,2,12-07-2018
15720511,Byrne,41,1,175295.89,3,02-05-2018
15567246,Selwyn,32,1,127433.47,3,26-10-2018
15647965,Genovese,57,2,71167.17,1,27-12-2016
15679048,Koger,41,1,111184.67,3,02-04-2018
15675749,Baranov,23,2,141756.32,1,26-10-2019
15782181,Greco,35,1,72678.75,2,06-06-2016
15795738,Owens,31,1,172832.9,1,30-03-2016
15773751,Y?,29,2,158086.33,1,27-04-2019
15655436,Kendall,47,1,168184.62,3,26-09-2019
15691396,Ko,31,1,72950.14,3,09-05-2016
15796958,Tang,39,1,48378.4,1,02-06-2017
15801832,Lombardo,42,1,23135.65,3,11-10-2017
15661349,Perkins,35,1,65675.47,1,31-05-2018
15719265,Feng,46,1,170676.67,1,04-06-2018
15779985,Lo,37,2,27366.77,3,14-12-2018
15663410,Piccio,51,1,152479.64,2,26-12-2018
15704144,Mazzanti,33,1,105383.49,3,28-12-2018
15774104,Chukwualuka,39,1,48189.94,2,18-03-2019
15812230,Elliot,42,2,100324.01,3,09-06-2019
15742848,Gratton,41,1,65657.29,1,15-09-2019
15745326,Carandini,62,2,17682.02,1,06-11-2019
15674541,Robinson,52,1,111342.66,2,05-12-2019
15728564,Lo,41,1,134158.09,1,30-11-2017
15580701,Ma,33,1,79176.09,1,10-05-2016
15688973,Vinogradova,39,2,83103.46,2,06-11-2018
15709412,H?,30,1,63908.86,2,21-12-2018
15607753,Alexandrova,23,2,90896.04,2,21-04-2017
15705352,Yang,38,1,76076.2,2,10-12-2019
15602500,Maslova,38,1,103902.11,2,01-01-2019
15672437,Buccho,72,1,142223.94,1,24-06-2018
15720968,Young,27,1,147533.09,3,06-12-2017
15730796,Barker,21,2,169156.64,1,18-11-2019
15768219,Sung,36,1,141242.57,2,27-07-2016
15663883,Hansen,32,1,149458.73,3,13-09-2016
15589296,Brown,40,2,86950.72,1,25-06-2018
15586425,Lo Duca,28,1,176925.69,1,16-10-2019
15679813,Ellis,28,1,40357.39,2,28-12-2019
15681410,Korff,36,2,26687.22,3,29-05-2016
15668283,Gardiner,48,1,78702.98,1,02-05-2018
15624072,Kiernan,22,1,176163.74,2,10-04-2016
15669664,Thompson,54,1,4896.11,3,11-07-2018
15682728,Mathews,32,2,114899.13,1,26-04-2018
15573851,Macrossan,38,2,92220.12,1,22-04-2016
15733661,Illingworth,27,2,6251.3,2,14-09-2016
15710012,Bowen,44,1,43018.82,2,12-08-2018
15763327,Craig,32,1,27548.06,1,01-11-2019
15668853,Menhennitt,44,2,120454.2,2,18-11-2019
15639303,Moore,48,1,133961.19,3,02-06-2018
15691011,Shoebridge,42,1,131753.97,1,16-12-2017
15638513,Palermo,40,2,38019.74,1,25-11-2018
15648933,Reilly,44,1,28144.07,3,17-12-2018
15628904,Bowen,35,1,45959.86,2,07-06-2019
15644788,Fyodorov,30,2,189528.72,1,20-12-2019
15598161,Clements,47,1,170481.98,1,01-01-2019
15745624,McKenzie,37,1,94845.45,1,01-10-2018
15733169,Craig,22,1,161253.08,2,20-08-2017
15801417,Iloerika,37,1,115260.72,1,01-01-2017
15592707,Dolgorukova,64,2,60721.4,3,08-03-2016
15593954,Eva,47,2,121365.45,1,15-09-2017
15714431,Yeh,37,1,101693.73,1,20-02-2019
15638257,P'an,54,2,54132.93,2,12-11-2018
15690939,Howe,28,1,10666.05,2,17-12-2016
15723613,Jenkins,28,2,41227.67,1,09-12-2017
15813640,Shih,40,2,10712.82,1,24-02-2018
15707322,Nnamdi,48,2,98912.69,1,13-11-2017
15588918,Mitchell,42,2,197202.48,1,25-06-2016
15600357,Findlay,40,2,150720.39,1,04-04-2016
15747014,Pisani,28,2,74780.13,1,08-11-2016
15809830,Belisario,50,1,79377.45,1,28-01-2018
15662245,Pomeroy,32,1,8763.87,1,11-05-2018
15651075,Ibrahimova,35,1,177112.7,3,21-07-2018
15594456,K?,56,2,85016.64,2,26-04-2019
15583462,Graham,28,1,88689.4,1,18-06-2019
15757661,Trevisano,39,2,95985.64,1,20-12-2019
15729117,Trevisano,31,2,166792.71,1,23-11-2019
15749671,K?,35,1,68730.91,1,16-03-2019
15566253,Manning,44,1,146891.07,3,05-08-2016
15595153,Tucker,44,2,148727.42,3,25-11-2017
15698572,Schaffer,36,2,43134.58,2,17-11-2018
15674149,Esomchi,36,1,40318.33,3,12-05-2017
15623082,Ch'ang,35,2,97633.93,1,06-07-2018
15797905,Walker,48,2,65069.03,1,30-12-2018
15746028,Chu,24,2,166335,1,20-10-2019
15582951,Crawford,25,2,121904.44,1,26-01-2016
15616471,Milne,51,1,175235.99,2,26-09-2016
15641575,Anenechukwu,37,1,56185.05,1,02-11-2018
15638803,Donaldson,32,2,131625.14,2,16-05-2019
15808283,Kelly,33,2,152323.04,1,05-06-2019
15811200,Ts'ao,34,2,165840.94,1,14-03-2019
15733476,Gonzalez,30,1,176692.65,3,05-11-2019
15633274,Tai,34,1,121904.14,1,16-11-2016
15582168,Muravyova,61,2,123663.63,3,21-11-2019
15807269,Milanesi,43,1,119644.59,3,18-12-2019
15602979,Lin,29,1,66825.33,1,11-11-2016
15660417,Lambert,43,2,94875.03,3,01-12-2016
15590199,Temple,28,1,76304.73,2,14-07-2017
15641794,Ridley,33,1,39755,1,15-05-2016
15779174,Young,36,2,180142.42,1,19-05-2018
15785547,Slye,28,1,83238.4,1,07-09-2018
15795124,Pan,50,1,5078.9,3,16-11-2019
15718912,Hsueh,44,2,132424.69,3,08-11-2018
15592028,Roberts,46,2,109057.56,1,02-12-2019
15580227,Moss,33,1,115676.61,1,09-11-2016
15657830,Andrews,43,1,149401.33,1,02-05-2017
15798256,Takasuka,45,2,89891.4,1,20-04-2017
15643819,Dawson,25,2,82500.84,1,01-10-2017
15754301,Bruche,39,1,6416.92,1,25-12-2016
15726855,Oliver,45,2,189428.75,3,05-11-2019
15755225,Ryan,34,1,178833.34,3,24-10-2019
15725221,Sabbatini,62,1,42766.03,3,04-06-2019
15789055,Watt,35,1,90883.12,2,05-05-2019
15617507,Wilson,36,2,80619.09,2,08-11-2018
15668894,Abramova,41,1,120646.4,3,17-12-2016
15589563,Purdy,31,1,41409.36,2,17-06-2017
15693162,Higgins,29,2,112317.89,1,16-03-2019
15750099,Marshall,36,2,152128.36,1,01-10-2017
15795540,Reye,36,2,177670.57,1,20-10-2018
15794941,Chibueze,41,2,189159.97,3,22-05-2019
15611848,Kwemtochukwu,32,1,159403.68,3,19-03-2016
15581237,Biryukova,33,1,149536.15,2,04-10-2016
15738150,Chidozie,45,1,155492.87,1,07-11-2016
15678571,Barber,21,1,24847.02,1,04-09-2017
15736124,Thompson,25,1,115387.4,1,05-09-2019
15623202,Maslov,39,2,171971.25,3,23-03-2017
15804201,Jones,42,1,126106.4,3,13-09-2018
15596863,Chidumaga,38,2,28228.35,3,28-01-2018
15696277,Hs?,34,2,138113.71,1,19-10-2018
15748608,Trentini,42,1,43018.98,3,30-08-2018
15723864,Lucas,47,1,83611.45,2,04-09-2019
15802390,Willoughby,34,2,118863.38,1,30-06-2017
15774336,Jamieson,44,1,91947.74,3,30-06-2017
15648766,Robertson,35,1,94488.82,2,22-07-2016
15659094,Ojiofor,34,2,47058.21,3,25-07-2019
15606397,Cameron,44,2,44719.5,3,14-04-2018
15642619,Mayne,46,1,174478.54,2,05-11-2017
15666032,Mancini,28,1,45611.51,2,07-04-2019
15595842,Paramor,45,1,73853.94,3,14-05-2019
15753837,Young,38,1,196517.43,2,12-09-2016
15783882,Daly,41,2,92914.67,2,25-11-2017
15799790,Carter,35,1,31372.91,1,06-03-2018
15628155,Dike,35,2,109733.73,1,13-01-2017
15703778,Hughes,33,1,36083.96,1,11-10-2019
15722322,Green,78,2,188435.38,2,14-12-2019
15639278,Chinomso,36,2,169963.2,3,05-03-2019
15568487,Gorshkov,35,1,69320.97,1,20-05-2019
15682084,Chinomso,31,1,36145.53,1,08-09-2019
15642821,Ijendu,48,2,137702.01,2,11-09-2019
15601387,Yen,35,1,71594.26,1,07-11-2017
15642515,Arcuri,42,2,65565.92,1,08-09-2018
15710421,Baresi,36,2,101828.39,2,22-11-2019
15726774,Field,35,1,39546.32,1,23-04-2019
15649078,Christian,27,2,110805.79,3,30-11-2018
15641877,Ross,47,1,2168.13,1,13-09-2016
15796496,Trevisani,31,2,190067.12,1,19-11-2017
15815690,Akabueze,40,2,77789.01,2,05-06-2017
15631739,Dunn,24,1,127654.37,2,12-06-2017
15625584,Martin,32,1,79602.86,1,11-12-2016
15802466,Donaldson,53,2,80619.17,1,10-04-2017
15697028,McClinton,34,1,160346.3,2,26-04-2019
15575759,Bentley,40,2,109638.78,2,10-04-2017
15567442,Ibezimako,75,2,1276.87,1,12-08-2017
15746805,Thomson,33,1,49374.82,1,23-09-2017
15636330,Ch'in,48,2,31580.8,3,26-09-2018
15714970,Holbrook,32,1,20560.69,3,16-11-2018
15653784,Solomina,37,1,84584.69,1,28-12-2018
15693543,McDonald,33,2,15246.83,1,11-10-2019
15773283,Dennis,65,1,32607.77,1,08-12-2019
15742534,Faulk,28,2,155846.69,3,30-12-2019
15569878,Dale,37,1,3232.82,1,14-11-2018
15729454,Gorbunov,33,1,177668.55,1,14-04-2019
15578375,Farrell,39,1,134441.6,1,23-07-2016
15785559,De Luca,43,1,111032.79,1,07-11-2016
15649414,Walker,61,2,45214.04,1,12-09-2018
15701605,Forster,37,1,67208.3,1,26-11-2018
15686696,Brown,37,2,80985.88,1,14-07-2019
15625586,Monaldo,35,1,167573.06,1,13-07-2016
15654975,Wu,53,2,160110.65,1,20-03-2018
15782993,Pan,51,1,127825.25,1,05-06-2017
15774382,Longo,49,1,123535.05,3,29-06-2017
15689602,Findlay,38,1,41595.3,1,18-07-2019
15756155,Fu,32,1,97628.08,1,09-09-2016
15812647,Yin,34,1,91359.79,1,11-09-2017
15736043,Hamilton,34,1,97755.29,1,10-12-2017
15696744,Miller,31,2,182528.44,1,18-07-2018
15602572,Hsing,33,1,142956.48,1,16-08-2018
15674765,Mitchell,44,1,10789.3,2,15-11-2018
15678725,Chamberlin,29,2,130461.09,1,18-04-2019
15694444,Buttenshaw,32,2,190994.48,3,08-12-2019
15795878,Anayochukwu,45,1,159463.8,2,02-10-2018
15735346,Wallace,41,2,57589.29,3,08-03-2018
15687094,Calabresi,28,2,40437.67,3,18-02-2017
15790067,Sun,39,1,56459.45,2,21-10-2018
15605742,Tuan,43,1,39920,1,26-09-2018
15566740,Nazarova,51,1,148798.45,2,10-05-2018
15664897,Bryant,35,2,63737.19,1,12-11-2019
15585777,Pai,38,1,154997.64,1,18-07-2016
15650864,Power,42,1,34777.23,1,31-05-2017
15806709,Hao,33,1,93718.16,3,05-05-2018
15633818,McMillan,32,1,133112.41,1,15-07-2017
15713845,Merrett,38,1,175479.92,1,22-12-2017
15639662,Phillips,38,1,96.27,1,13-12-2019
15567013,De Luca,33,1,30804.68,2,02-07-2016
15777784,Tu,44,2,197193.49,1,03-07-2018
15800251,Elder,26,2,96792.15,3,11-05-2019
15651315,Dilke,41,1,132719.8,1,23-11-2019
15651450,Panicucci,31,1,112157.31,3,22-04-2017
15784218,Mason,38,1,38015.34,2,04-08-2019
15572398,Townsend,39,2,164018.98,2,21-06-2016
15707962,Gunson,40,1,46774.94,1,28-11-2016
15705663,Milano,39,2,189664.43,3,16-08-2017
15645355,Macleod,34,1,26106.39,3,27-07-2019
15729557,Olisaemeka,36,1,191535.11,3,06-11-2019
15631436,Gleeson,35,1,158937.55,1,30-09-2016
15583073,Martin,56,2,25222.6,2,05-05-2017
15614361,Liao,42,1,29296.74,2,01-06-2018
15724684,Sung,46,1,54394.28,2,08-11-2019
15700083,Lai,39,1,9234.06,2,04-09-2017
15636541,Cartwright,35,1,26796.73,3,02-04-2018
15796015,Wu,42,1,11796.89,3,10-12-2017
15787222,Ch'in,28,1,128461.29,3,20-05-2019
15594270,Biryukov,38,1,14278.18,1,22-11-2019
15701524,Ting,36,1,46811.77,1,25-06-2019
15645847,P'eng,35,1,109393.19,3,15-03-2018
15708867,Niu,38,2,3966.5,2,05-04-2019
15613140,Mellor,34,1,63173.64,1,15-05-2016
15628893,Power,29,1,66367.33,1,16-04-2018
15764073,Arcuri,36,2,16274.67,2,11-10-2019
15782879,Lang,40,1,180553.48,1,04-11-2019
15635964,Eve,65,1,107563.16,3,01-01-2018
15726087,Ch'in,62,2,100941.57,1,15-08-2016
15726313,Napolitani,50,2,110230.4,2,24-11-2018
15578073,Barker,22,1,142331.85,2,21-11-2017
15786249,Whitfield,30,1,199099.51,2,30-09-2018
15812850,Stradford,67,1,85890.16,2,11-02-2017
15596972,Brownlow,38,1,143938.27,1,30-08-2017
15620579,Dunn,31,2,131644.41,2,29-10-2016
15768270,DeRose,31,2,112395.98,2,29-09-2018
15656597,Wang,38,1,71856.3,3,08-11-2019
15699446,Hobbs,25,2,35770.84,3,26-11-2018
15615004,Anderson,37,2,124364.63,1,17-04-2017
15704771,Ugochukwu,35,2,78101.29,1,20-06-2018
15588372,Kirsova,37,2,143096.49,3,18-09-2018
15681439,Tsou,25,1,14073.11,3,02-11-2018
15607509,Ozerova,38,1,47388.41,1,20-04-2019
15670343,Li,19,1,72306.07,2,25-11-2019
15597968,Fyans,50,1,184839.7,2,12-11-2016
15658432,Freeman,40,1,47886.44,1,27-07-2016
15616431,Chiu,33,1,130474.03,1,03-12-2018
15796957,Iadanza,35,1,73181.39,2,28-09-2016
15815552,Ferguson,42,2,65706.86,1,18-12-2016
15631871,Kelly,57,2,104379.36,3,13-12-2018
15635870,She,50,2,192146.63,3,06-09-2019
15596713,Christie,37,1,66977.68,1,14-10-2019
15684211,Creel,44,2,158742.81,2,31-10-2018
15760521,Thompson,50,2,189414.74,1,23-05-2018
15608408,Lazareva,39,1,159130.32,2,19-09-2016
15804721,Boni,49,1,97640.2,1,05-12-2018
15730272,Evseev,58,1,86022.09,1,01-12-2016
15741988,Marino,52,2,10014.72,3,29-03-2016
15771728,Mackenzie,41,1,17384.21,3,16-09-2018
15605113,Sutherland,27,2,143315.57,1,23-08-2019
15661945,Nicolay,40,2,31669.18,2,16-10-2019
15783816,Lori,28,2,12761.16,1,25-11-2018
15721207,Piazza,42,1,93429.95,3,08-12-2018
15764072,Somerville,31,2,42012.55,1,17-11-2018
15689412,Christie,32,2,15798.7,1,17-03-2019
15798385,Grave,46,2,56408.14,2,05-02-2019
15775339,Lori,29,2,4696.44,1,20-08-2019
15585256,Iloerika,26,1,25042.1,2,27-09-2019
15797329,Muir,43,1,130442.08,1,20-06-2017
15780220,Pauley,38,1,136521.82,1,22-09-2016
15648951,Kao,41,1,199108.88,2,02-11-2018
15752409,Grant,31,1,124596.63,1,07-04-2016
15807524,Chukwuma,44,2,134394.78,1,17-12-2019
15766649,Vincent,38,1,144275.39,1,10-05-2016
15696812,Lazareva,42,1,123410.23,2,25-09-2019
15581295,Ch'ien,45,2,143298.06,2,23-03-2017
15663234,Bishop,60,2,129562.74,1,27-08-2016
15741417,Chibuzo,35,2,4595.05,2,11-02-2017
15695174,Chang,29,1,146715.07,1,28-01-2016
15665168,Calabrese,44,2,163558.36,3,29-11-2017
15601503,Tokaryev,28,1,6947.09,2,17-01-2019
15706131,Logan,37,2,9170.54,2,19-12-2016
15782758,Ozerova,40,1,199674.83,1,30-03-2017
15591091,Goering,44,1,157166.79,1,10-06-2019
15715877,Lo,28,1,46072.52,1,30-12-2018
15756918,Simmons,38,2,3524.69,1,14-03-2018
15746662,Maduabuchim,27,2,45563.94,2,01-04-2019
15626679,Linger,33,1,59103.13,1,06-12-2019
15793343,Yeh,29,2,189558.44,1,24-08-2018
15576774,Stevenson,38,2,45779.9,1,17-09-2019
15801316,Ifeatu,61,1,21859.06,1,28-09-2019
15800514,Kenechukwu,24,2,162699.7,3,15-10-2019
15662232,Learmonth,42,1,8567.18,3,29-09-2017
15737778,Dickson,41,2,132943.88,2,26-02-2018
15782096,Volkova,36,2,12916.32,2,06-09-2018
15783522,Mitchell,37,2,128799.86,2,12-07-2019
15785373,Wong,42,2,99347.8,2,15-12-2019
15756272,James,35,2,40980.87,3,06-12-2016
15615245,Shao,19,1,40368.65,1,24-04-2018
15600174,Walton,35,1,94738.54,1,29-11-2019
15752956,Stanley,29,1,88842.8,2,15-05-2016
15644882,Watson,36,2,136934.91,3,01-06-2016
15766272,Folliero,61,2,109356.53,3,08-08-2016
15800620,Fitzgerald,29,2,199635.93,1,19-11-2017
15569764,Garner,41,2,158408.23,3,10-12-2017
15747458,Folliero,43,2,95936.84,2,15-04-2019
15573171,Liao,63,1,126688.83,2,20-05-2019
15736769,Lucchesi,27,2,150850.29,1,09-09-2019
15763381,Chan,30,1,27802,1,27-10-2019
15814430,Ma,41,1,32430.94,2,17-06-2018
15638607,Nwabugwu,52,2,137332.37,1,14-07-2017
15737133,P'eng,68,1,28601.68,2,31-03-2018
15613945,Andrews,26,2,108411.66,1,24-10-2018
15659937,Otutodilinna,40,2,122518.5,1,24-12-2018
15765287,Grant,38,2,9015.07,1,10-10-2019
15661723,Abramovich,71,1,94433.08,2,10-01-2017
15766064,Komarova,33,1,110371.84,1,15-09-2019
15649616,Otutodilichukwu,60,1,141364.62,2,28-09-2019
15719017,Donaldson,34,2,16245.25,1,03-06-2019
15720919,Duggan,42,1,108348.94,1,16-11-2016
15706706,Chinwendu,33,1,171668.2,3,15-12-2016
15709653,Hamilton,32,1,67364.42,1,26-11-2018
15805104,Smith,73,2,107867.38,1,15-11-2017
15622442,Mazzi,29,1,194310.1,1,17-09-2018
15572801,Krischock,34,1,33950.08,2,16-11-2016
15767598,Kent,28,1,197588.32,2,07-08-2019
15757897,Binder,26,2,428.23,1,01-12-2018
15568104,Zubarev,26,2,34948.77,1,24-05-2018
15763414,Degtyarev,32,1,82084.3,3,30-12-2018
15732265,Obialo,33,1,64804.59,1,25-11-2018
15621974,Davydova,33,2,83556.65,3,18-04-2016
15803947,Teng,30,2,71926.28,3,01-02-2018
15720706,Hsing,39,2,122925.44,2,23-03-2018
15759290,Coleman,29,1,13133.88,2,10-11-2018
15651664,Wilder,61,2,62845.64,1,10-08-2017
15795132,Molineux,25,2,28411.23,1,14-09-2018
15811565,Cocci,47,2,28640.92,2,23-10-2019
15713774,Chikwendu,46,2,156787.34,2,17-07-2019
15691840,Fraser,37,2,125307.87,3,01-01-2019
15682021,Lai,23,1,131736.23,3,21-06-2016
15612931,Korovin,50,2,128262.14,2,20-07-2016
15676707,Sidorov,39,2,91366.42,2,30-12-2019
15601383,Ibrahimova,44,1,82290.81,2,24-11-2019
15662662,Duigan,30,2,66190.21,1,01-05-2019
15752694,Taylor,32,2,23920.65,1,14-12-2019
15590683,Donaldson,31,2,45438.38,1,20-10-2018
15773591,Jobson,46,1,93360.35,1,01-01-2017
15723620,Lu,41,1,14496.67,1,23-07-2019
15671779,Nebechi,39,1,168521.72,1,20-04-2016
15672966,Cross,64,2,103318.44,2,13-12-2016
15624667,Wallace,35,1,87219.41,1,08-10-2019
15812888,Perreault,41,1,197490.39,1,10-12-2017
15724154,Manna,49,2,126812.63,3,27-11-2018
15749540,Hsiung,36,1,94283.09,1,05-01-2017
15621063,Gibbons,42,2,46857.52,1,10-07-2017
15661626,Algeranoff,45,2,81491.7,3,12-11-2018
15698703,Doherty,40,1,129107.97,3,29-11-2017
15801431,Rowe,48,2,49732.9,2,15-12-2019
15649451,Yates,25,1,88728.47,1,08-12-2019
15626156,Galloway,60,2,86981.45,1,15-07-2017
15606158,Genovese,39,2,3740.93,1,18-09-2017
15589496,Arrington,34,1,67949.32,1,25-11-2017
15730345,Miah,35,2,147636.46,1,03-06-2018
15572038,Chijindum,35,1,188891.96,3,25-06-2018
15643439,Ferguson,47,1,25482.62,1,08-11-2018
15604158,Smith,39,2,18391.93,1,23-12-2018
15657396,Marshall,31,1,140168.36,1,08-01-2019
15709478,P'an,37,1,161064.29,3,23-06-2019
15628824,Burton,37,2,183542.08,1,21-11-2019
15814519,Kamdibe,37,2,194238.92,1,18-12-2019
15636520,Milani,27,1,7900.46,1,23-11-2019
15794414,Forbes,46,1,51424.29,2,24-08-2019
15643671,Chiekwugo,49,1,152450.84,3,27-10-2019
15700650,Cousens,34,1,55816.2,1,24-12-2019
15680224,Ross,26,2,32909.13,1,21-06-2019
15784286,Wood,40,1,100637.07,2,27-09-2019
15693996,Hawks,33,2,142911.99,1,21-09-2019
